config,position,loss,ppl
baseline,8040,0.00274658203125,1.0029296875
baseline,8041,1.1563301086425781e-05,1.0
baseline,8042,5.7220458984375e-06,1.0
baseline,8043,1.1923828125,3.294921875
baseline,8044,0.320068359375,1.376953125
baseline,8045,1.3349609375,3.80078125
baseline,8046,1.24609375,3.4765625
baseline,8047,1.099609375,3.00390625
baseline,8048,8.4609375,4728.0
baseline,8049,3.7890625,44.21875
baseline,8050,4.80078125,121.625
baseline,8051,11.078125,64736.0
baseline,8052,4.291534423828125e-06,1.0
baseline,8053,1.197265625,3.310546875
baseline,8054,0.341796875,1.4072265625
baseline,8055,1.2568359375,3.513671875
baseline,8056,0.425537109375,1.5302734375
baseline,8057,5.19921875,181.125
baseline,8058,0.0163116455078125,1.0166015625
baseline,8059,0.11993408203125,1.126953125
baseline,8060,0.9091796875,2.482421875
baseline,8061,0.325439453125,1.384765625
baseline,8062,4.2578125,70.625
baseline,8063,0.0679931640625,1.0703125
baseline,8064,4.87109375,130.5
baseline,8065,6.125,457.25
baseline,8066,3.861328125,47.53125
baseline,8067,0.289794921875,1.3359375
baseline,8068,0.56982421875,1.767578125
baseline,8069,0.0010042190551757812,1.0009765625
baseline,8070,0.00524139404296875,1.0048828125
baseline,8071,0.335693359375,1.3984375
baseline,8072,1.9892578125,7.30859375
baseline,8073,6.26171875,524.0
baseline,8074,3.845703125,46.78125
baseline,8075,0.62255859375,1.86328125
baseline,8076,3.755859375,42.78125
baseline,8077,5.2109375,183.25
baseline,8078,1.1328125,3.103515625
baseline,8079,0.44091796875,1.5537109375
baseline,8080,0.482177734375,1.619140625
baseline,8081,0.10089111328125,1.1064453125
baseline,8082,3.916015625,50.1875
baseline,8083,0.00431060791015625,1.00390625
baseline,8084,7.748603820800781e-06,1.0
baseline,8085,3.230571746826172e-05,1.0
baseline,8086,0.7470703125,2.111328125
baseline,8087,6.453125,634.5
baseline,8088,4.19140625,66.125
baseline,8089,0.56005859375,1.7509765625
baseline,8090,1.244140625,3.470703125
baseline,8091,1.2451171875,3.47265625
baseline,8092,1.693359375,5.4375
baseline,8093,1.677734375,5.3515625
baseline,8094,3.294921875,26.96875
baseline,8095,0.5244140625,1.689453125
baseline,8096,16.3125,inf
baseline,8097,0.1905517578125,1.2099609375
baseline,8098,4.40625,81.9375
baseline,8099,0.32373046875,1.3818359375
baseline,8100,4.59375,98.875
baseline,8101,0.269775390625,1.3095703125
baseline,8102,0.00286865234375,1.0029296875
baseline,8103,3.7734375,43.53125
baseline,8104,6.4765625,649.5
baseline,8105,3.94921875,51.90625
baseline,8106,0.0225677490234375,1.0224609375
baseline,8107,0.050384521484375,1.0517578125
baseline,8108,0.7197265625,2.0546875
baseline,8109,5.9453125,382.0
baseline,8110,8.8671875,7096.0
baseline,8111,3.736328125,41.9375
baseline,8112,2.4140625,11.1796875
baseline,8113,1.4736328125,4.36328125
baseline,8114,4.890625,133.0
baseline,8115,0.03271484375,1.033203125
baseline,8116,1.4873046875,4.42578125
baseline,8117,1.126953125,3.0859375
baseline,8118,7.45703125,1732.0
baseline,8119,1.9326171875,6.90625
baseline,8120,4.51953125,91.8125
baseline,8121,1.501953125,4.4921875
baseline,8122,0.0024013519287109375,1.001953125
baseline,8123,7.50390625,1815.0
baseline,8124,0.0010061264038085938,1.0009765625
baseline,8125,1.2568359375,3.513671875
baseline,8126,6.3046875,547.0
baseline,8127,0.46826171875,1.59765625
baseline,8128,0.003570556640625,1.00390625
baseline,8129,0.4033203125,1.4970703125
baseline,8130,1.8359375,6.26953125
baseline,8131,0.6806640625,1.9755859375
baseline,8132,0.173828125,1.189453125
baseline,8133,9.453296661376953e-05,1.0
baseline,8134,3.4570693969726562e-06,1.0
baseline,8135,3.814697265625e-06,1.0
baseline,8136,2.990234375,19.890625
baseline,8137,1.12890625,3.091796875
baseline,8138,1.2080078125,3.34765625
baseline,8139,0.059051513671875,1.060546875
baseline,8140,4.453125,85.875
baseline,8141,3.466796875,32.03125
baseline,8142,6.8671875,960.0
baseline,8143,0.08111572265625,1.0849609375
baseline,8144,0.3154296875,1.37109375
baseline,8145,6.28515625,536.5
baseline,8146,0.0423583984375,1.04296875
baseline,8147,5.07421875,159.875
baseline,8148,5.859375,350.5
baseline,8149,1.74609375,5.73046875
baseline,8150,8.356571197509766e-05,1.0
baseline,8151,8.0859375,3248.0
baseline,8152,2.359375,10.5859375
baseline,8153,4.015625,55.46875
baseline,8154,1.55078125,4.71484375
baseline,8155,0.0006108283996582031,1.0009765625
baseline,8156,1.080078125,2.9453125
baseline,8157,0.435791015625,1.5458984375
baseline,8158,0.040313720703125,1.041015625
baseline,8159,1.4189453125,4.1328125
baseline,8160,0.3916015625,1.4794921875
baseline,8161,0.0289306640625,1.029296875
baseline,8162,3.85546875,47.25
baseline,8163,0.0025234222412109375,1.0029296875
baseline,8164,2.3984375,11.0078125
baseline,8165,0.31005859375,1.36328125
baseline,8166,1.322265625,3.751953125
baseline,8167,0.0229339599609375,1.0234375
baseline,8168,0.314208984375,1.369140625
baseline,8169,5.03125,153.125
baseline,8170,7.3828125,1608.0
baseline,8171,0.041473388671875,1.0419921875
baseline,8172,0.1527099609375,1.1650390625
baseline,8173,2.884765625,17.90625
baseline,8174,0.439697265625,1.5517578125
baseline,8175,0.03790283203125,1.0390625
baseline,8176,1.0576171875,2.87890625
baseline,8177,2.310546875,10.078125
baseline,8178,0.01105499267578125,1.0107421875
baseline,8179,2.564453125,12.9921875
baseline,8180,5.59375,268.75
baseline,8181,0.0003955364227294922,1.0
baseline,8182,2.7894973754882812e-05,1.0
baseline,8183,0.00010824203491210938,1.0
baseline,8184,6.890296936035156e-05,1.0
baseline,8185,8.344650268554688e-07,1.0
baseline,8186,0.126708984375,1.134765625
baseline,8187,0.02740478515625,1.02734375
baseline,8188,0.701171875,2.015625
baseline,8189,0.88232421875,2.416015625
baseline,8190,4.171875,64.8125
baseline,8191,5.7109375,302.25
baseline,8192,1.888671875,6.609375
baseline,8193,7.3828125,1608.0
baseline,8194,0.307373046875,1.359375
baseline,8195,1.1943359375,3.30078125
baseline,8196,3.755859375,42.78125
baseline,8197,0.82421875,2.279296875
baseline,8198,11.5625,inf
baseline,8199,0.0055694580078125,1.005859375
baseline,8200,0.0447998046875,1.0458984375
baseline,8201,0.012542724609375,1.0126953125
baseline,8202,0.71240234375,2.0390625
baseline,8203,3.517578125,33.6875
baseline,8204,1.1484375,3.15234375
baseline,8205,3.0859375,21.890625
baseline,8206,0.0007781982421875,1.0009765625
baseline,8207,0.07147216796875,1.07421875
baseline,8208,5.59375,268.75
baseline,8209,2.693359375,14.78125
baseline,8210,0.02490234375,1.025390625
baseline,8211,8.7578125,6360.0
baseline,8212,0.791015625,2.205078125
baseline,8213,5.390625,219.375
baseline,8214,1.7978515625,6.03515625
baseline,8215,0.34228515625,1.408203125
baseline,8216,1.7666015625,5.8515625
baseline,8217,5.23828125,188.375
baseline,8218,0.11944580078125,1.126953125
baseline,8219,0.126953125,1.1357421875
baseline,8220,0.135009765625,1.14453125
baseline,8221,1.318359375,3.736328125
baseline,8222,2.900390625,18.1875
baseline,8223,2.8515625,17.3125
baseline,8224,2.6484375,14.1328125
baseline,8225,0.319091796875,1.3759765625
baseline,8226,0.01319122314453125,1.013671875
baseline,8227,0.00817108154296875,1.0078125
baseline,8228,0.1209716796875,1.12890625
baseline,8229,0.865234375,2.375
baseline,8230,4.8984375,134.125
baseline,8231,0.10284423828125,1.1083984375
baseline,8232,1.3818359375,3.982421875
baseline,8233,2.23828125,9.375
baseline,8234,1.931640625,6.90234375
baseline,8235,4.0625,58.125
baseline,8236,0.49462890625,1.6396484375
baseline,8237,7.94140625,2812.0
baseline,8238,0.84228515625,2.322265625
baseline,8239,0.1436767578125,1.154296875
baseline,8240,0.5634765625,1.7568359375
baseline,8241,4.36328125,78.5
baseline,8242,0.09136962890625,1.095703125
baseline,8243,0.0021514892578125,1.001953125
baseline,8244,0.068115234375,1.0703125
baseline,8245,1.74609375,5.73046875
baseline,8246,5.71484375,303.25
baseline,8247,9.1171875,9112.0
baseline,8248,2.439453125,11.46875
baseline,8249,2.634765625,13.9375
baseline,8250,1.83984375,6.296875
baseline,8251,2.759765625,15.796875
baseline,8252,1.353515625,3.87109375
baseline,8253,2.470703125,11.828125
baseline,8254,4.0703125,58.5625
baseline,8255,0.0010585784912109375,1.0009765625
baseline,8256,0.1868896484375,1.205078125
baseline,8257,1.416015625,4.12109375
baseline,8258,1.7919921875,6.0
baseline,8259,0.62939453125,1.876953125
baseline,8260,3.189453125,24.28125
baseline,8261,0.1375732421875,1.1474609375
baseline,8262,0.50830078125,1.662109375
baseline,8263,0.09381103515625,1.0986328125
baseline,8264,4.4140625,82.625
baseline,8265,0.2059326171875,1.228515625
baseline,8266,1.5068359375,4.51171875
baseline,8267,1.2685546875,3.556640625
baseline,8268,0.1824951171875,1.2001953125
baseline,8269,4.65234375,104.8125
baseline,8270,2.69921875,14.8671875
baseline,8271,9.3046875,10992.0
baseline,8272,0.0193328857421875,1.01953125
baseline,8273,0.6396484375,1.8955078125
baseline,8274,0.033721923828125,1.0341796875
baseline,8275,2.923828125,18.609375
baseline,8276,3.841796875,46.59375
baseline,8277,8.4453125,4652.0
baseline,8278,3.49609375,33.0
baseline,8279,0.015411376953125,1.015625
baseline,8280,2.396106719970703e-05,1.0
baseline,8281,2.388671875,10.8984375
baseline,8282,2.64453125,14.078125
baseline,8283,0.00046181678771972656,1.0
baseline,8284,5.173683166503906e-05,1.0
baseline,8285,1.5341796875,4.63671875
baseline,8286,1.193359375,3.298828125
baseline,8287,2.119140625,8.3203125
baseline,8288,0.032958984375,1.033203125
baseline,8289,0.123779296875,1.1318359375
baseline,8290,2.01953125,7.53515625
baseline,8291,4.83984375,126.4375
baseline,8292,1.3916015625,4.01953125
baseline,8293,3.419921875,30.5625
baseline,8294,3.572265625,35.59375
baseline,8295,2.126953125,8.390625
baseline,8296,5.84375,345.0
baseline,8297,0.2061767578125,1.228515625
baseline,8298,3.97265625,53.125
baseline,8299,5.55859375,259.5
baseline,8300,0.05126953125,1.052734375
baseline,8301,6.7734375,874.5
baseline,8302,4.91015625,135.625
baseline,8303,0.98974609375,2.69140625
baseline,8304,0.005405426025390625,1.005859375
baseline,8305,0.74609375,2.109375
baseline,8306,0.047210693359375,1.048828125
baseline,8307,1.0728836059570312e-06,1.0
baseline,8308,0.065673828125,1.068359375
baseline,8309,0.84130859375,2.3203125
baseline,8310,0.09033203125,1.0947265625
baseline,8311,3.93359375,51.09375
baseline,8312,4.375,79.4375
baseline,8313,0.5341796875,1.7060546875
baseline,8314,8.65625,5744.0
baseline,8315,2.091796875,8.1015625
baseline,8316,0.01020050048828125,1.009765625
baseline,8317,7.78125,2396.0
baseline,8318,0.379638671875,1.4619140625
baseline,8319,2.875,17.71875
baseline,8320,1.1455078125,3.14453125
baseline,8321,0.0477294921875,1.048828125
baseline,8322,0.10943603515625,1.115234375
baseline,8323,4.296875,73.5
baseline,8324,0.28173828125,1.3251953125
baseline,8325,7.56640625,1932.0
baseline,8326,0.283935546875,1.328125
baseline,8327,1.04296875,2.837890625
baseline,8328,0.0809326171875,1.083984375
baseline,8329,0.11505126953125,1.1220703125
baseline,8330,2.01953125,7.53515625
baseline,8331,2.193359375,8.96875
baseline,8332,0.009002685546875,1.0087890625
baseline,8333,0.71484375,2.04296875
baseline,8334,0.058013916015625,1.0595703125
baseline,8335,4.359375,78.1875
baseline,8336,0.50390625,1.6552734375
baseline,8337,4.91796875,136.75
baseline,8338,4.94140625,140.0
baseline,8339,2.421875,11.265625
baseline,8340,5.2578125,192.0
baseline,8341,0.422119140625,1.525390625
baseline,8342,0.408447265625,1.5048828125
baseline,8343,2.169921875,8.7578125
baseline,8344,8.71875,6116.0
baseline,8345,1.6982421875,5.46484375
baseline,8346,4.95703125,142.125
baseline,8347,0.2220458984375,1.2490234375
baseline,8348,4.21484375,67.6875
baseline,8349,0.034881591796875,1.03515625
baseline,8350,0.0009927749633789062,1.0009765625
baseline,8351,0.2255859375,1.2529296875
baseline,8352,0.0888671875,1.0927734375
baseline,8353,0.0266571044921875,1.02734375
baseline,8354,0.2095947265625,1.2333984375
baseline,8355,2.642578125,14.046875
baseline,8356,2.451171875,11.6015625
baseline,8357,8.296875,4012.0
baseline,8358,4.29296875,73.1875
baseline,8359,5.515625,248.5
baseline,8360,0.01409912109375,1.0146484375
baseline,8361,0.397705078125,1.48828125
baseline,8362,0.1864013671875,1.205078125
baseline,8363,0.71435546875,2.04296875
baseline,8364,0.439697265625,1.5517578125
baseline,8365,0.783203125,2.1875
baseline,8366,0.0016632080078125,1.001953125
baseline,8367,0.0136871337890625,1.013671875
baseline,8368,-0.0,1.0
baseline,8369,1.1103515625,3.03515625
baseline,8370,7.8671875,2610.0
baseline,8371,0.289794921875,1.3359375
baseline,8372,0.19921875,1.220703125
baseline,8373,5.3125,202.875
baseline,8374,0.79345703125,2.2109375
baseline,8375,0.006626129150390625,1.0068359375
baseline,8376,1.4853515625,4.41796875
baseline,8377,7.58203125,1963.0
baseline,8378,0.0938720703125,1.0986328125
baseline,8379,0.09222412109375,1.0966796875
baseline,8380,0.329833984375,1.390625
baseline,8381,6.796875,895.0
baseline,8382,1.337890625,3.810546875
baseline,8383,7.00390625,1101.0
baseline,8384,0.00011014938354492188,1.0
baseline,8385,2.4453125,11.53125
baseline,8386,7.4375,1698.0
baseline,8387,0.125732421875,1.1337890625
baseline,8388,3.9921875,54.1875
baseline,8389,0.2095947265625,1.2333984375
baseline,8390,5.28515625,197.375
baseline,8391,0.724609375,2.064453125
baseline,8392,0.098388671875,1.103515625
baseline,8393,7.296875,1476.0
baseline,8394,1.0498046875,2.857421875
baseline,8395,3.705078125,40.65625
baseline,8396,0.0018787384033203125,1.001953125
baseline,8397,1.943359375,6.98046875
baseline,8398,0.411376953125,1.5087890625
baseline,8399,1.3388671875,3.814453125
baseline,8400,10.328125,30576.0
baseline,8401,5.1171875,166.875
baseline,8402,0.5166015625,1.6767578125
baseline,8403,0.27734375,1.3193359375
baseline,8404,2.587890625,13.3046875
baseline,8405,0.37646484375,1.45703125
baseline,8406,0.491943359375,1.6357421875
baseline,8407,4.75,115.5625
baseline,8408,2.99609375,20.0
baseline,8409,1.626953125,5.08984375
baseline,8410,1.7919921875,6.0
baseline,8411,4.3125,74.625
baseline,8412,4.5703125,96.5625
baseline,8413,5.25,190.625
baseline,8414,4.515625,91.4375
baseline,8415,0.492431640625,1.63671875
baseline,8416,0.049774169921875,1.05078125
baseline,8417,1.3076171875,3.697265625
baseline,8418,0.000576019287109375,1.0009765625
baseline,8419,0.004840850830078125,1.0048828125
baseline,8420,8.21875,3710.0
baseline,8421,2.517578125,12.3984375
baseline,8422,1.55859375,4.75390625
baseline,8423,5.5859375,266.75
baseline,8424,4.8279762268066406e-05,1.0
baseline,8425,2.6484375,14.1328125
baseline,8426,0.14404296875,1.1552734375
baseline,8427,2.435546875,11.421875
baseline,8428,2.76171875,15.828125
baseline,8429,7.77734375,2386.0
baseline,8430,2.0859375,8.0546875
baseline,8431,0.00042557716369628906,1.0
baseline,8432,0.005992889404296875,1.005859375
baseline,8433,11.1171875,inf
baseline,8434,2.966796875,19.421875
baseline,8435,10.359375,31552.0
baseline,8436,0.8388671875,2.314453125
baseline,8437,0.31201171875,1.3662109375
baseline,8438,2.529296875,12.546875
baseline,8439,0.1280517578125,1.13671875
baseline,8440,0.004222869873046875,1.00390625
baseline,8441,0.00017154216766357422,1.0
baseline,8442,3.647804260253906e-05,1.0
baseline,8443,2.2649765014648438e-06,1.0
baseline,8444,7.76953125,2368.0
baseline,8445,11.0859375,65248.0
baseline,8446,6.78515625,884.5
baseline,8447,0.00041484832763671875,1.0
baseline,8448,0.067626953125,1.0703125
baseline,8449,0.03094482421875,1.03125
baseline,8450,3.697265625,40.34375
baseline,8451,4.0703125,58.5625
baseline,8452,6.282329559326172e-05,1.0
baseline,8453,3.5762786865234375e-07,1.0
baseline,8454,4.63671875,103.1875
baseline,8455,4.59765625,99.25
baseline,8456,1.744140625,5.72265625
baseline,8457,0.52490234375,1.6904296875
baseline,8458,0.498291015625,1.6455078125
baseline,8459,4.01171875,55.25
baseline,8460,0.13427734375,1.1435546875
baseline,8461,1.87890625,6.546875
baseline,8462,2.9375,18.875
baseline,8463,0.67138671875,1.95703125
baseline,8464,5.265625,193.625
baseline,8465,3.736328125,41.9375
baseline,8466,0.74951171875,2.115234375
baseline,8467,1.2998046875,3.66796875
baseline,8468,0.00021660327911376953,1.0
baseline,8469,1.8835067749023438e-05,1.0
baseline,8470,-0.0,1.0
baseline,8471,3.55859375,35.125
baseline,8472,2.8984375,18.140625
baseline,8473,4.0390625,56.78125
baseline,8474,0.0908203125,1.0947265625
baseline,8475,2.2578125,9.5625
baseline,8476,3.373046875,29.171875
baseline,8477,0.001415252685546875,1.0009765625
baseline,8478,0.91357421875,2.494140625
baseline,8479,0.056793212890625,1.05859375
baseline,8480,1.1015625,3.009765625
baseline,8481,2.40234375,11.046875
baseline,8482,5.2265625,186.125
baseline,8483,0.001392364501953125,1.0009765625
baseline,8484,0.1783447265625,1.1953125
baseline,8485,1.6376953125,5.14453125
baseline,8486,5.16015625,174.25
baseline,8487,7.069110870361328e-05,1.0
baseline,8488,1.1920928955078125e-07,1.0
baseline,8489,1.6689300537109375e-06,1.0
baseline,8490,0.3232421875,1.3818359375
baseline,8491,11.2265625,inf
baseline,8492,2.4375,11.4453125
baseline,8493,1.5497207641601562e-06,1.0
baseline,8494,0.3896484375,1.4765625
baseline,8495,11.0546875,63232.0
baseline,8496,3.8359375,46.34375
baseline,8497,0.389892578125,1.4765625
baseline,8498,2.375,10.75
baseline,8499,4.12890625,62.125
baseline,8500,1.7763671875,5.91015625
baseline,8501,0.004421234130859375,1.0048828125
baseline,8502,0.470947265625,1.6015625
baseline,8503,0.80224609375,2.23046875
baseline,8504,9.78125,17696.0
baseline,8505,0.0157012939453125,1.015625
baseline,8506,2.025390625,7.578125
baseline,8507,0.4873046875,1.6279296875
baseline,8508,0.25048828125,1.2841796875
baseline,8509,4.76171875,116.9375
baseline,8510,0.5458984375,1.7265625
baseline,8511,4.55859375,95.4375
baseline,8512,5.24609375,189.875
baseline,8513,1.7587890625,5.8046875
baseline,8514,9.609375,14904.0
baseline,8515,0.008514404296875,1.0087890625
baseline,8516,0.6015625,1.8251953125
baseline,8517,5.36328125,213.375
baseline,8518,0.0535888671875,1.0546875
baseline,8519,4.984375,146.125
baseline,8520,2.857421875,17.421875
baseline,8521,0.61962890625,1.8583984375
baseline,8522,2.701171875,14.8984375
baseline,8523,0.0266571044921875,1.02734375
baseline,8524,0.04510498046875,1.0458984375
baseline,8525,3.528594970703125e-05,1.0
baseline,8526,0.0001544952392578125,1.0
baseline,8527,1.8916015625,6.62890625
baseline,8528,5.04296875,154.875
baseline,8529,0.1142578125,1.12109375
baseline,8530,2.876953125,17.765625
baseline,8531,4.93359375,138.875
baseline,8532,1.3994140625,4.0546875
baseline,8533,3.05859375,21.296875
baseline,8534,1.15625,3.177734375
baseline,8535,4.25,70.125
baseline,8536,0.001178741455078125,1.0009765625
baseline,8537,2.115234375,8.2890625
baseline,8538,0.255126953125,1.291015625
baseline,8539,0.016387939453125,1.0166015625
baseline,8540,5.30859375,202.125
baseline,8541,3.6484375,38.40625
baseline,8542,2.474609375,11.875
baseline,8543,3.65234375,38.5625
baseline,8544,0.00043511390686035156,1.0
baseline,8545,4.3125,74.625
baseline,8546,0.4189453125,1.5205078125
baseline,8547,1.1005859375,3.005859375
baseline,8548,4.44140625,84.875
baseline,8549,0.0010709762573242188,1.0009765625
baseline,8550,3.021484375,20.515625
baseline,8551,0.16552734375,1.1796875
baseline,8552,7.9296875,2778.0
baseline,8553,6.23828125,512.0
baseline,8554,0.0183868408203125,1.0185546875
baseline,8555,3.314453125,27.5
baseline,8556,2.1875,8.9140625
baseline,8557,0.52685546875,1.693359375
baseline,8558,1.06640625,2.904296875
baseline,8559,0.8828125,2.41796875
baseline,8560,0.053558349609375,1.0546875
baseline,8561,0.986328125,2.681640625
baseline,8562,0.37890625,1.4609375
baseline,8563,0.401611328125,1.494140625
baseline,8564,0.94580078125,2.57421875
baseline,8565,0.01192474365234375,1.01171875
baseline,8566,0.3076171875,1.3603515625
baseline,8567,0.58642578125,1.7978515625
baseline,8568,6.19921875,492.25
baseline,8569,0.10601806640625,1.1123046875
baseline,8570,9.2578125,10488.0
baseline,8571,0.00047135353088378906,1.0
baseline,8572,4.5299530029296875e-06,1.0
baseline,8573,4.0390625,56.78125
baseline,8574,3.166015625,23.71875
baseline,8575,1.896484375,6.6640625
baseline,8576,3.32421875,27.78125
baseline,8577,2.59375,13.3828125
baseline,8578,8.515625,4992.0
baseline,8579,7.22265625,1370.0
baseline,8580,5.453125,233.5
baseline,8581,1.0126953125,2.75390625
baseline,8582,5.26953125,194.375
baseline,8583,7.234375,1386.0
baseline,8584,2.724609375,15.25
baseline,8585,0.2447509765625,1.27734375
baseline,8586,2.732421875,15.3671875
baseline,8587,0.1007080078125,1.10546875
baseline,8588,0.28125,1.3251953125
baseline,8589,0.01183319091796875,1.01171875
baseline,8590,2.8671875,17.59375
baseline,8591,0.86865234375,2.3828125
baseline,8592,2.34375,10.421875
baseline,8593,5.5625,260.5
baseline,8594,2.16015625,8.671875
baseline,8595,3.7421875,42.1875
baseline,8596,1.1337890625,3.107421875
baseline,8597,1.2993812561035156e-05,1.0
baseline,8598,1.6689300537109375e-06,1.0
baseline,8599,-0.0,1.0
baseline,8600,0.77001953125,2.16015625
baseline,8601,1.04296875,2.837890625
baseline,8602,3.62109375,37.375
baseline,8603,0.0002739429473876953,1.0
baseline,8604,0.5263671875,1.6923828125
baseline,8605,0.80419921875,2.234375
baseline,8606,0.9931640625,2.69921875
baseline,8607,4.6640625,106.0625
baseline,8608,1.53515625,4.640625
baseline,8609,0.98388671875,2.67578125
baseline,8610,1.1083984375,3.029296875
baseline,8611,0.1451416015625,1.15625
baseline,8612,2.048828125,7.7578125
baseline,8613,8.53125,5072.0
baseline,8614,0.00572967529296875,1.005859375
baseline,8615,0.00269317626953125,1.0029296875
baseline,8616,1.3095703125,3.705078125
baseline,8617,2.20703125,9.0859375
baseline,8618,3.2734375,26.40625
baseline,8619,0.1282958984375,1.13671875
baseline,8620,0.0005350112915039062,1.0009765625
baseline,8621,6.330013275146484e-05,1.0
baseline,8622,0.00011074542999267578,1.0
baseline,8623,5.602836608886719e-06,1.0
baseline,8624,1.6689300537109375e-06,1.0
baseline,8625,5.5859375,266.75
baseline,8626,1.3408203125,3.822265625
baseline,8627,0.0946044921875,1.099609375
baseline,8628,2.328125,10.2578125
baseline,8629,4.3671875,78.8125
baseline,8630,3.66015625,38.875
baseline,8631,1.99609375,7.359375
baseline,8632,7.140625,1262.0
baseline,8633,0.79736328125,2.21875
baseline,8634,0.2464599609375,1.279296875
baseline,8635,6.59765625,733.5
baseline,8636,1.3115234375,3.7109375
baseline,8637,0.001251220703125,1.0009765625
baseline,8638,0.0008978843688964844,1.0009765625
baseline,8639,1.541015625,4.66796875
baseline,8640,1.5380859375,4.65625
baseline,8641,3.48828125,32.71875
baseline,8642,3.775390625,43.625
baseline,8643,6.1875,486.75
baseline,8644,0.77294921875,2.166015625
baseline,8645,7.3984375,1633.0
baseline,8646,0.390380859375,1.4775390625
baseline,8647,8.0859375,3248.0
baseline,8648,1.7001953125,5.4765625
baseline,8649,0.131103515625,1.1396484375
baseline,8650,0.0060272216796875,1.005859375
baseline,8651,0.51416015625,1.671875
baseline,8652,0.27294921875,1.3134765625
baseline,8653,3.173828125,23.90625
baseline,8654,0.007015228271484375,1.0068359375
baseline,8655,6.0,403.5
baseline,8656,6.32421875,558.0
baseline,8657,0.406494140625,1.501953125
baseline,8658,1.9073486328125e-06,1.0
baseline,8659,0.05670166015625,1.05859375
baseline,8660,0.171630859375,1.1875
baseline,8661,5.3046875,201.25
baseline,8662,0.038482666015625,1.0390625
baseline,8663,1.1920928955078125e-07,1.0
baseline,8664,1.2705078125,3.5625
baseline,8665,0.29296875,1.3408203125
baseline,8666,13.5078125,inf
baseline,8667,2.49609375,12.1328125
baseline,8668,0.79833984375,2.22265625
baseline,8669,3.642578125,38.1875
baseline,8670,2.302734375,10.0
baseline,8671,5.47265625,238.125
baseline,8672,0.732421875,2.080078125
baseline,8673,8.46875,4764.0
baseline,8674,4.26953125,71.5
baseline,8675,0.00042057037353515625,1.0
baseline,8676,0.666015625,1.9462890625
baseline,8677,9.5625,14224.0
baseline,8678,0.6953125,2.00390625
baseline,8679,5.5859375,266.75
baseline,8680,0.214111328125,1.23828125
baseline,8681,2.080078125,8.0078125
baseline,8682,2.9453125,19.015625
baseline,8683,0.99072265625,2.693359375
baseline,8684,2.279296875,9.7734375
baseline,8685,2.181640625,8.859375
baseline,8686,3.490234375,32.78125
baseline,8687,1.8193359375,6.16796875
baseline,8688,6.23464584350586e-05,1.0
baseline,8689,1.8828125,6.5703125
baseline,8690,4.4609375,86.5625
baseline,8691,0.91943359375,2.5078125
baseline,8692,0.441650390625,1.5556640625
baseline,8693,5.50390625,245.625
baseline,8694,1.041015625,2.83203125
baseline,8695,0.0183868408203125,1.0185546875
baseline,8696,5.984375,397.25
baseline,8697,3.337860107421875e-06,1.0
baseline,8698,0.0947265625,1.099609375
baseline,8699,2.115234375,8.2890625
baseline,8700,7.77734375,2386.0
baseline,8701,0.572265625,1.7724609375
baseline,8702,10.234375,27840.0
baseline,8703,0.263671875,1.3017578125
baseline,8704,1.7607421875,5.81640625
baseline,8705,0.7421875,2.099609375
baseline,8706,4.1640625,64.3125
baseline,8707,0.205322265625,1.2275390625
baseline,8708,0.10076904296875,1.1064453125
baseline,8709,0.004665374755859375,1.0048828125
baseline,8710,8.578125,5316.0
baseline,8711,2.1640625,8.703125
baseline,8712,0.84765625,2.333984375
baseline,8713,0.87939453125,2.41015625
baseline,8714,1.3113021850585938e-06,1.0
baseline,8715,2.7418136596679688e-06,1.0
baseline,8716,0.2379150390625,1.2685546875
baseline,8717,1.037109375,2.8203125
baseline,8718,1.8466796875,6.33984375
baseline,8719,0.81396484375,2.2578125
baseline,8720,0.29833984375,1.34765625
baseline,8721,4.28125,72.3125
baseline,8722,6.140625,464.25
baseline,8723,0.164306640625,1.1787109375
baseline,8724,3.18359375,24.140625
baseline,8725,0.044219970703125,1.044921875
baseline,8726,2.404296875,11.0703125
baseline,8727,2.953125,19.171875
baseline,8728,7.29296875,1470.0
baseline,8729,6.15234375,469.75
baseline,8730,3.068359375,21.5
baseline,8731,1.3564453125,3.8828125
baseline,8732,0.00313568115234375,1.0029296875
baseline,8733,0.324462890625,1.3828125
baseline,8734,0.118408203125,1.1259765625
baseline,8735,1.7783203125,5.91796875
baseline,8736,1.7626953125,5.828125
baseline,8737,1.7529296875,5.7734375
baseline,8738,8.6640625,5792.0
baseline,8739,0.404052734375,1.498046875
baseline,8740,0.5908203125,1.8056640625
baseline,8741,2.189453125,8.9296875
baseline,8742,0.00021445751190185547,1.0
baseline,8743,-0.0,1.0
baseline,8744,8.8828125,7208.0
baseline,8745,0.044921875,1.0458984375
baseline,8746,7.903575897216797e-05,1.0
baseline,8747,0.00031185150146484375,1.0
baseline,8748,7.4140625,1659.0
baseline,8749,2.224609375,9.25
baseline,8750,1.8818359375,6.56640625
baseline,8751,0.0300445556640625,1.0302734375
baseline,8752,0.2469482421875,1.2802734375
baseline,8753,0.226806640625,1.2548828125
baseline,8754,1.419921875,4.13671875
baseline,8755,6.45703125,637.0
baseline,8756,5.98828125,398.75
baseline,8757,2.123046875,8.359375
baseline,8758,2.181640625,8.859375
baseline,8759,7.1640625,1292.0
baseline,8760,0.00024771690368652344,1.0
