rho,seed,participation_ratio,top5_variance_frac,mean_pairwise_cos_sim,eigenvalue_1,eigenvalue_2,eigenvalue_3,eigenvalue_4,eigenvalue_5,eigenvalue_6,eigenvalue_7,eigenvalue_8,eigenvalue_9,eigenvalue_10
0,0,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,1,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,2,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,3,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,4,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,5,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,6,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,7,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,8,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,9,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,10,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,11,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,12,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,13,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,14,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,15,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,16,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,17,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,18,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
0,19,1.0000549802033043,0.9999863196880951,0.9999710661713104,997.1502681497681,0.005269426807139313,0.003550915557210402,0.0025923901581818612,0.002356985534632782,0.0018141054767094073,0.0016945154717277573,0.0013788272500176897,0.0012478237804860908,0.0011094848919990057
5e-05,0,1.0000046897565413,0.9999986263825519,0.9999975317453166,1006.4376105959591,0.0002889737015440366,0.0002683036170362098,0.0002217617795180243,0.00019846851568495233,0.00017632364343828262,0.0001586244749479758,0.00015176261301593372,0.0001295869362152387,0.00012273983489734854
5e-05,1,1.0000046897565413,0.9999986263825519,0.9999975317453166,1006.4376105959591,0.0002889737015440366,0.0002683036170362098,0.0002217617795180243,0.00019846851568495233,0.00017632364343828262,0.0001586244749479758,0.00015176261301593372,0.0001295869362152387,0.00012273983489734854
5e-05,2,1.0000046897565413,0.9999986263825519,0.9999975317453166,1006.4376105959591,0.0002889737015440366,0.0002683036170362098,0.0002217617795180243,0.00019846851568495233,0.00017632364343828262,0.0001586244749479758,0.00015176261301593372,0.0001295869362152387,0.00012273983489734854
